Bölüm,Kategori,Seri,Model,Kaynak Dosya,Özellikler
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-5,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 5 | C (uF): 3x26 | In (A): 6,4 | Boyutlar DxH (mm): 75x165 | Koli Boyutları (mm): 195x390x255 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 5,4 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,"ENT.CXD-450-7,5",ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 7,5 | C (uF): 3x39 | In (A): 9,6 | Boyutlar DxH (mm): 75x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 7,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-10,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 10 | C (uF): 3x52 | In (A): 12,8 | Boyutlar DxH (mm): 75x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 7,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,"ENT.CXD-450-12,5",ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 12,5 | C (uF): 3x66 | In (A): 16 | Boyutlar DxH (mm): 85x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 9,6 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-15,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 15 | C (uF): 3x79 | In (A): 19,2 | Boyutlar DxH (mm): 90x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 10,8 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-20,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 20 | C (uF): 3x104 | In (A): 25,7 | Boyutlar DxH (mm): 100x255 | Koli Boyutları (mm): 225x340x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 13,2 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-25,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 25 | C (uF): 3x131 | In (A): 32,1 | Boyutlar DxH (mm): 116x255 | Koli Boyutları (mm): 330x340x225 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 11,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-30,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 30 | C (uF): 3x157 | In (A): 38,5 | Boyutlar DxH (mm): 116x290 | Koli Boyutları (mm): 330x340x225 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 13,4 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-40,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 40 | C (uF): 3x219 | In (A): 52,5 | Boyutlar DxH (mm): 116x370 | Koli Boyutları (mm): 270x270x452 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 15 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici | Not: Koli ölçüsü katalogda artan son hane ile basılı (450-455); olası dizgi hatası"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-450-50,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 450 VAC (kVAr): 50 | C (uF): 3x274 | In (A): 65,6 | Boyutlar DxH (mm): 125x370 | Koli Boyutları (mm): 270x270x453 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 16 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici | Not: Koli ölçüsü katalogda artan son hane ile basılı (450-455); olası dizgi hatası"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,"ENT.CXD-550-2,5",ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 2,3 | C (uF): 3x8,5 | In (A): 2,6 | Boyutlar DxH (mm): 65x165 | Koli Boyutları (mm): 195x390x255 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 14 | Koli Ağırlığı (kg): 5,4 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-550-5,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 4,6 | C (uF): 3x17 | In (A): 5,2 | Boyutlar DxH (mm): 75x165 | Koli Boyutları (mm): 195x390x255 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 5,4 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,"ENT.CXD-550-7,5",ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 6,8 | C (uF): 3x25 | In (A): 7,9 | Boyutlar DxH (mm): 75x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 7,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-10,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 10 | C (uF): 3x38 | In (A): 12,1 | Boyutlar DxH (mm): 85x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 7,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,"ENT.CXD-525-12,5",ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 12,5 | C (uF): 3x48 | In (A): 15 | Boyutlar DxH (mm): 85x255 | Koli Boyutları (mm): 185x290x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 9,6 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-15,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 15 | C (uF): 3x58 | In (A): 18,2 | Boyutlar DxH (mm): 100x255 | Koli Boyutları (mm): 225x340x270 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 6 | Koli Ağırlığı (kg): 10,8 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-20,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 20 | C (uF): 3x77 | In (A): 24,2 | Boyutlar DxH (mm): 116x255 | Koli Boyutları (mm): 330x340x225 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 13,2 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-25,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 25 | C (uF): 3x96 | In (A): 30,2 | Boyutlar DxH (mm): 116x255 | Koli Boyutları (mm): 330x340x225 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 11,9 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-30,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 30 | C (uF): 3x115 | In (A): 36,3 | Boyutlar DxH (mm): 116x290 | Koli Boyutları (mm): 330x340x225 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 13,4 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-40,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 40 | C (uF): 3x154 | In (A): 44 | Boyutlar DxH (mm): 116x370 | Koli Boyutları (mm): 270x270x454 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 15 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici | Not: Koli ölçüsü katalogda artan son hane ile basılı (450-455); olası dizgi hatası"
Kompanzasyon,Alçak Gerilim Güç Kondansatörleri,ENT.CXD,ENT.CXD-525-50,ag_guc_kondansatorleri.csv,"Faz: Üç Fazlı | Ömür: 110.000 Saat | Qn 525 VAC (kVAr): 50 | C (uF): 3x192 | In (A): 55 | Boyutlar DxH (mm): 125x370 | Koli Boyutları (mm): 270x270x455 | Çalışma Sıcaklığı: -25°C+55°C | Kolideki Adet: 4 | Koli Ağırlığı (kg): 16 | Dielektrik Kayıp: ≤0,2 W/kVAr | İzin Verilen Aşırı Akım: 4 x In | Maks. Kalkış Akımı: 200 In | Koruma Sınıfı: IP20 | Deşarj Direnci: 50V üstü Harici | Not: Koli ölçüsü katalogda artan son hane ile basılı (450-455); olası dizgi hatası"
Kompanzasyon,Akım Trafoları,ENT.A-OG (O.G. Uyumlu),ENT.A65-OG 30/1,akim_trafolari.csv,"Tip: ENT.A65-OG | Primer Akım (A): 30 | Sekonder: 1A | Nominal Güç (VA): 1 | Sınıf 0,5: Var | Sınıf 0,5S: Yok | Bara/İç Ölçü (mm): Bara 65 | Adet/Koli: 3"
Kompanzasyon,Akım Trafoları,ENT.A-OG (O.G. Uyumlu),ENT.A65-OG 40/1,akim_trafolari.csv,"Tip: ENT.A65-OG | Primer Akım (A): 40 | Sekonder: 1A | Nominal Güç (VA): 1,5 | Sınıf 0,5: Var | Sınıf 0,5S: Yok | Bara/İç Ölçü (mm): Bara 65 | Adet/Koli: 3"
Kompanzasyon,Akım Trafoları,ENT.A-OG (O.G. Uyumlu),ENT.A65-OG 50/1,akim_trafolari.csv,"Tip: ENT.A65-OG | Primer Akım (A): 50 | Sekonder: 1A | Nominal Güç (VA): 2,5 | Sınıf 0,5: Var | Sınıf 0,5S: Yok | Bara/İç Ölçü (mm): Bara 65 | Adet/Koli: 3"
Kompanzasyon,Akım Trafoları,ENT.A-OG (O.G. Uyumlu),ENT.A65-OG 100/5,akim_trafolari.csv,"Tip: ENT.A65-OG | Primer Akım (A): 100 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 0,5: Yok | Sınıf 0,5S: Var | Bara/İç Ölçü (mm): Bara 65 | Adet/Koli: 3"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 40/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 40 | Sekonder: 5A | Nominal Güç (VA): 1 | Sınıf 3: Var | Sınıf 1: Yok | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 50/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 50 | Sekonder: 5A | Nominal Güç (VA): 1,25 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 60/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 60 | Sekonder: 5A | Nominal Güç (VA): 1,25 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 75/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 75 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 100/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 100 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 125/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 125 | Sekonder: 5A | Nominal Güç (VA): 2 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 150/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 150 | Sekonder: 5A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 200/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 200 | Sekonder: 5A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A20 MN 250/5A,akim_trafolari.csv,"Tip: ENT.A20 MN | Primer Akım (A): 250 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 40/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 40 | Sekonder: 5A | Nominal Güç (VA): 1 | Sınıf 3: Var | Sınıf 1: Yok | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 50/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 50 | Sekonder: 5A | Nominal Güç (VA): 1 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 60/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 60 | Sekonder: 1A | Nominal Güç (VA): 1 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 75/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 75 | Sekonder: 1A | Nominal Güç (VA): 1,25 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 80/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 80 | Sekonder: 1A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 100/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 100 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 125/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 125 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 150/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 150 | Sekonder: 5A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 150/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 150 | Sekonder: 1A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 200/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 200 | Sekonder: 5A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 200/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 200 | Sekonder: 1A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 250/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 250 | Sekonder: 5A | Nominal Güç (VA): 2,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 300/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 300 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 300/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 300 | Sekonder: 1A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 400/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 400 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 500/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 500 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 600/5A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 600 | Sekonder: 5A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A30 MN 600/1A,akim_trafolari.csv,"Tip: ENT.A30 MN | Primer Akım (A): 600 | Sekonder: 1A | Nominal Güç (VA): 5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 100/1A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 100 | Sekonder: 1A | Nominal Güç (VA): 1 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 125/5A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 125 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 125/1A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 125 | Sekonder: 1A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 150/5A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 150 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 150/1A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 150 | Sekonder: 1A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Var | Sınıf 0,5: Yok | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 200/5A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 200 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 200/1A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 200 | Sekonder: 1A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
Kompanzasyon,Akım Trafoları,ENT.A (A.G.),ENT.A40 MN 250/5A,akim_trafolari.csv,"Tip: ENT.A40 MN | Primer Akım (A): 250 | Sekonder: 5A | Nominal Güç (VA): 1,5 | Sınıf 3: Yok | Sınıf 1: Yok | Sınıf 0,5: Var | Bara/İç Ölçü (mm): Tip koduna göre"
